Employee_ID,Position,Department,Age,Gender,is_active,Education,Education_Field,Environment_Satisfaction,Job_Satisfaction,Marital_Status,Standard_Hours,Hourly_Rate,Monthly_Rate,Monthly_Income,Salary_Scale,Num_Companies_Worked,Percent_Salary_Hike,Performance_Rating,Performance_Scale,Total_Working_Years,Work_Life_Balance,Start_Date,Years_At_Company
1853,Laboratory Technician,Research & Development,29,Female,No,1,Medical,2,4,,0,54,26342,3131,,1,13,3,,10,3,1418804688,0
1854,Research Scientist,Research & Development,19,Male,No,2,Life Sciences,3,1,,0,54,7172,2552,,1,25,4,,1,3,1418804688,0
1855,Research Scientist,Research & Development,45,Female,No,3,Medical,1,3,,0,83,20100,4477,,4,19,3,,7,2,1418804688,0
1856,Manufacturing Director,Research & Development,37,Female,No,3,Life Sciences,4,4,,0,56,9961,6474,,1,13,3,,14,2,1418804688,0
1857,Laboratory Technician,Research & Development,20,Male,No,3,Life Sciences,1,3,,0,87,12828,3033,,1,12,3,,2,2,1418804688,0
1858,Research Scientist,Research & Development,44,Male,Yes,4,Life Sciences,3,3,,0,96,10826,2936,,1,11,3,,6,3,1418804688,0
1859,Manager,Research & Development,53,Female,No,2,Medical,4,3,,0,50,18640,18606,,3,18,3,,26,3,1418804688,0
1860,Research Scientist,Research & Development,29,Female,No,1,Life Sciences,2,4,,0,69,26933,2168,,0,18,3,,6,2,1418804688,0
1861,Research Scientist,Research & Development,22,Male,Yes,4,Life Sciences,3,4,,0,48,4223,2853,,0,11,3,,1,3,1418804688,0
1862,Manager,Sales,46,Female,No,3,Marketing,3,1,,0,69,24097,17048,,8,23,4,,28,3,1418804688,0
1863,Research Scientist,Research & Development,44,Male,No,3,Life Sciences,4,3,,0,74,4279,2290,,2,13,3,,6,3,1418804688,0
1864,Human Resources,Human Resources,33,Male,No,3,Human Resources,2,3,,0,99,8429,3600,,1,13,3,,5,3,1418804688,0
1865,Research Scientist,Research & Development,41,Male,Yes,2,Life Sciences,1,1,,0,95,20293,2107,,6,17,3,,5,1,1418804688,0
1866,Sales Executive,Sales,30,Male,No,4,Life Sciences,3,1,,0,61,13192,4115,,8,19,3,,8,3,1418804688,0
1867,Sales Executive,Sales,40,Male,No,4,Medical,2,2,,0,62,25440,4327,,5,12,3,,5,3,1418804688,0
1868,Manager,Research & Development,50,Female,No,3,Medical,4,1,,0,30,9490,17856,,2,22,4,,32,3,1418804688,0
1869,Laboratory Technician,Research & Development,28,Male,No,4,Medical,4,1,,0,78,12449,3196,,1,12,3,,6,3,1418804688,0
1870,Research Director,Research & Development,46,Male,No,2,Life Sciences,4,2,,0,52,10849,19081,,5,11,3,,25,3,1418804688,0
1871,Sales Executive,Sales,35,Male,No,4,Life Sciences,3,1,,0,94,21026,8966,,3,15,3,,15,3,1418804688,0
1872,Laboratory Technician,Research & Development,24,Female,Yes,2,Life Sciences,4,2,,0,97,3372,2210,,1,13,3,,1,1,1418804688,0
1873,Sales Executive,Sales,33,Female,No,3,Medical,2,3,,0,82,4905,4539,,1,12,3,,10,2,1418804688,0
1874,Laboratory Technician,Research & Development,36,Male,No,4,Life Sciences,3,3,,0,60,6865,2741,,1,14,3,,7,3,1418804688,0
1875,Laboratory Technician,Research & Development,30,Male,No,4,Life Sciences,3,3,,0,49,11309,3491,,1,13,3,,10,2,1418804688,0
1876,Research Scientist,Research & Development,44,Male,No,4,Other,4,4,,0,32,7744,4541,,1,25,4,,20,3,1418804688,0
1877,Sales Representative,Sales,20,Male,No,3,Marketing,3,4,,0,43,5050,2678,,1,17,3,,2,3,1418804688,0
1878,Manufacturing Director,Research & Development,46,Male,No,4,Technical Degree,4,4,,0,60,17433,7379,,2,11,3,,12,2,1418804688,0
1879,Human Resources,Human Resources,42,Male,No,5,Medical,4,1,,0,79,12858,6272,,7,16,3,,10,4,1418804688,0
1880,Sales Executive,Sales,60,Male,No,4,Marketing,2,4,,0,52,10893,5220,,0,18,3,,12,3,1418804688,0
1881,Laboratory Technician,Research & Development,32,Female,No,3,Other,3,2,,0,77,7331,2743,,1,20,4,,2,3,1418804688,0
1882,Research Scientist,Research & Development,32,Female,No,2,Life Sciences,4,3,,0,38,2338,4998,,4,14,3,,10,3,1418804688,0
1883,Manufacturing Director,Research & Development,36,Female,No,3,Technical Degree,3,1,,0,77,4235,10252,,2,21,4,,17,3,1418804688,0
1884,Research Scientist,Research & Development,33,Male,No,3,Medical,1,4,,0,60,6311,2781,,0,13,3,,15,3,1418804688,0
1885,Sales Executive,Sales,40,Female,No,3,Technical Degree,2,2,,0,84,11591,6852,,7,12,3,,7,4,1418804688,0
1886,Sales Executive,Sales,25,Male,No,4,Life Sciences,3,4,,0,57,20623,4950,,0,14,3,,5,3,1418804688,0
1887,Research Scientist,Research & Development,30,Male,No,3,Medical,4,2,,0,63,9369,3579,,0,21,4,,12,3,1418804688,0
1888,Research Director,Research & Development,42,Female,No,5,Medical,1,1,,0,60,23281,13191,,3,17,3,,20,3,1418804688,0
1889,Sales Executive,Sales,35,Female,No,2,Marketing,3,4,,0,78,13755,10377,,4,11,3,,16,2,1418804688,0
1890,Research Scientist,Research & Development,27,Male,No,3,Life Sciences,1,1,,0,42,14377,2235,,1,14,3,,9,2,1418804688,0
1891,Manufacturing Director,Research & Development,54,Female,No,4,Life Sciences,4,3,,0,53,9659,10502,,7,17,3,,33,1,1418804688,0
1892,Research Scientist,Research & Development,44,Female,No,1,Life Sciences,1,4,,0,72,19982,2011,,1,13,3,,10,3,1418804688,0
1893,Research Scientist,Research & Development,19,Female,Yes,3,Medical,1,2,,0,96,6148,1859,,1,25,4,,1,4,1418804688,0
1894,Research Scientist,Research & Development,29,Female,No,3,Life Sciences,1,4,,0,97,5598,3760,,1,15,3,,3,3,1418804688,0
1895,Research Director,Research & Development,54,Male,No,3,Life Sciences,4,4,,0,85,23474,17779,,3,14,3,,36,3,1418804688,0
1896,Healthcare Representative,Research & Development,31,Male,No,2,Medical,3,1,,0,80,17089,6833,,1,12,3,,6,2,1418804688,0
1897,Healthcare Representative,Research & Development,31,Female,No,3,Medical,3,1,,0,96,17198,6812,,1,19,3,,10,3,1418804688,0
1898,Sales Executive,Sales,59,Female,No,3,Life Sciences,3,4,,0,48,16490,5171,,5,17,3,,13,3,1418804688,0
1899,Research Director,Research & Development,43,Male,No,3,Life Sciences,3,4,,0,96,18625,19740,,3,14,3,,25,3,1418804688,0
1900,Manager,Research & Development,49,Male,No,2,Medical,1,3,,0,85,12124,18711,,2,13,3,,23,4,1418804688,0
1901,Research Scientist,Research & Development,36,Male,No,3,Technical Degree,3,2,,0,46,9256,3692,,1,12,3,,12,2,1418804688,0
1902,Laboratory Technician,Research & Development,48,Male,No,2,Technical Degree,4,2,,0,76,16620,2559,,5,11,3,,7,2,1418804688,0
1903,Research Scientist,Research & Development,27,Male,No,2,Life Sciences,1,3,,0,76,3208,2517,,1,11,3,,5,3,1418804688,0
1904,Healthcare Representative,Research & Development,29,Male,No,3,Life Sciences,3,4,,0,82,4204,6623,,1,11,3,,6,3,1418804688,0
1905,Research Director,Research & Development,48,Male,No,3,Life Sciences,4,4,,0,76,8733,18265,,6,12,3,,25,4,1418804688,0
1906,Research Director,Research & Development,29,Female,No,3,Life Sciences,4,4,,0,87,3423,16124,,3,14,3,,9,2,1418804688,0
1907,Research Scientist,Research & Development,34,Female,No,3,Technical Degree,3,3,,0,89,21643,2585,,0,17,3,,2,2,1418804688,0
1908,Manager,Sales,44,Male,No,3,Marketing,2,2,,0,88,8751,18213,,7,11,3,,26,3,1418804688,0
1909,Sales Executive,Sales,33,Male,No,5,Marketing,4,3,,0,82,21708,8380,,0,14,3,,10,3,1418804688,0
1910,Research Scientist,Research & Development,19,Female,No,3,Life Sciences,2,4,,0,57,21221,2994,,1,12,3,,1,3,1418804688,0
1911,Research Scientist,Research & Development,23,Male,No,2,Life Sciences,4,3,,0,47,16901,1223,,1,22,4,,1,3,1418804688,0
1912,Sales Representative,Sales,25,Male,Yes,1,Life Sciences,3,4,,0,73,8040,1118,,1,14,3,,1,3,1418804688,0
1913,Research Scientist,Research & Development,26,Male,No,2,Life Sciences,3,4,,0,53,9973,2875,,1,20,4,,8,2,1418804688,0
1914,Manager,Sales,45,Female,Yes,3,Marketing,1,2,,0,94,2493,18824,,2,16,3,,26,3,1418804688,0
1915,Healthcare Representative,Research & Development,55,Male,No,1,Medical,4,2,,0,37,25592,13577,,1,15,3,,34,3,1418804688,0
1916,Laboratory Technician,Research & Development,21,Female,Yes,2,Life Sciences,1,3,,0,45,25308,2625,,1,20,4,,2,1,1418804688,0
1917,Manager,Sales,46,Female,No,2,Marketing,4,2,,0,33,9946,18789,,2,14,3,,26,3,1418804688,0
1918,Sales Executive,Sales,34,Female,No,3,Marketing,3,1,,0,86,6039,4538,,0,12,3,,4,3,1418804688,0
1919,Manager,Sales,51,Male,No,3,Life Sciences,4,2,,0,83,19196,19847,,4,24,4,,31,2,1418804688,0
1920,Manufacturing Director,Research & Development,59,Male,No,4,Medical,4,4,,0,67,20002,10512,,6,12,3,,25,2,1418804688,0
1921,Laboratory Technician,Research & Development,34,Female,No,3,Medical,3,2,,0,46,22534,4444,,4,13,3,,15,4,1418804688,0
1922,Laboratory Technician,Research & Development,28,Male,No,4,Medical,4,3,,0,44,6842,2154,,0,11,3,,5,2,1418804688,0
1923,Manager,Research & Development,44,,No,2,Life Sciences,3,1,,0,92,17477,19190,,1,14,3,,26,2,1418804688,0
1924,Human Resources,Human Resources,34,Male,No,3,Life Sciences,3,2,,0,56,21833,4490,,4,11,3,,14,4,1418804688,0
1925,Research Scientist,Research & Development,35,Male,No,1,Life Sciences,3,3,,0,66,6020,3506,,0,14,3,,4,3,1418804688,0
1926,Research Scientist,Research & Development,42,Female,No,4,Medical,2,2,,0,78,5628,2372,,6,16,3,,18,3,1418804688,0
1927,Sales Executive,Sales,43,Female,No,4,Marketing,4,4,,0,56,20364,10231,,3,14,3,,23,4,1418804688,0
1928,Manufacturing Director,Human Resources,36,Female,No,4,Life Sciences,3,2,,0,53,2323,5410,,9,11,3,,18,3,1418804688,0
1929,Healthcare Representative,Research & Development,44,Female,Yes,3,Medical,1,4,,0,73,14075,7978,,1,11,3,,10,3,1418804688,0
1930,Laboratory Technician,Research & Development,28,Male,No,3,Life Sciences,4,4,,0,52,14222,3867,,1,12,3,,2,3,1418804688,0
1931,Laboratory Technician,Research & Development,51,Female,No,2,Medical,2,3,,0,40,4257,2838,,0,14,3,,8,2,1418804688,0
1932,Manufacturing Director,Research & Development,30,Female,No,2,Medical,3,3,,0,72,12858,4695,,7,18,3,,10,3,1418804688,0
1933,Laboratory Technician,Research & Development,29,Female,Yes,3,Technical Degree,2,3,,0,39,17285,3339,,3,13,3,,10,3,1418804688,0
1934,Research Scientist,Research & Development,28,Male,No,3,Technical Degree,4,1,,0,84,4732,2080,,2,11,3,,5,2,1418804688,0
1935,Research Scientist,Sales,25,Female,No,3,Medical,4,2,,0,40,18830,2096,,1,18,3,,2,2,1418804688,0
1936,Sales Executive,Sales,32,Male,No,3,Medical,3,4,,0,56,11693,6209,,1,15,3,,10,4,1418804688,0
1937,Manager,Research & Development,45,Female,No,3,Medical,2,2,,0,83,13035,18061,,3,22,4,,22,3,1418804688,0
1938,Manager,Research & Development,39,Female,No,4,Medical,3,2,,0,94,17334,17123,,6,13,3,,21,3,1418804688,0
1939,Research Scientist,Research & Development,58,Male,No,4,Life Sciences,1,3,,0,88,26076,2372,,1,12,3,,2,3,1418804688,0
1940,Laboratory Technician,Research & Development,32,Male,Yes,2,Life Sciences,4,3,,0,79,22845,4883,,1,18,3,,10,3,1418804688,0
1941,Research Scientist,Research & Development,39,Male,Yes,3,Medical,3,1,,0,93,22154,3904,,0,13,3,,6,3,1418804688,0
1942,Laboratory Technician,Research & Development,30,Female,No,3,Technical Degree,1,4,,0,48,23631,4627,,0,12,3,,10,3,1418804688,0
1943,Healthcare Representative,Research & Development,36,Female,No,4,Technical Degree,4,3,,0,63,5747,7094,,3,12,3,,10,3,1418804688,0
1944,Human Resources,Human Resources,46,Female,No,2,Life Sciences,4,1,,0,44,22957,3423,,6,12,3,,10,4,1418804688,0
1945,Laboratory Technician,Research & Development,28,Female,No,3,Life Sciences,3,4,,0,55,16392,6674,,0,11,3,,10,3,1418804688,0
1946,Research Director,Research & Development,50,Female,No,3,Life Sciences,4,1,,0,43,22422,16880,,4,11,3,,25,3,1418804688,0
1947,Sales Executive,Sales,40,Male,Yes,4,Marketing,4,2,,0,57,17235,9094,,2,12,3,,9,3,1418804688,0
1948,Sales Executive,Sales,52,Male,Yes,3,Life Sciences,2,2,,0,64,21534,8446,,9,19,3,,10,2,1418804688,0
1949,Manager,Research & Development,30,Female,No,4,Medical,2,1,,0,95,25927,11916,,1,23,4,,9,3,1418804688,0
1950,Manufacturing Director,Research & Development,39,Male,No,2,Life Sciences,1,3,,0,32,13352,4534,,0,11,3,,9,3,1418804688,0
1951,Sales Executive,Sales,31,Female,No,4,Life Sciences,4,3,,0,57,8935,9852,,1,19,3,,10,2,1418804688,0
1952,Sales Executive,Sales,41,Male,No,2,Medical,3,2,,0,40,22074,6151,,1,13,3,,19,3,1418804688,0
1953,Sales Representative,Sales,31,Female,Yes,3,Life Sciences,4,2,,0,54,8319,2302,,1,11,3,,3,4,1418804688,0
1954,Laboratory Technician,Research & Development,44,Male,Yes,3,Life Sciences,1,1,,0,89,14669,2362,,4,12,3,,10,4,1418804688,0
1955,Manager,Research & Development,42,Male,No,1,Life Sciences,3,3,,0,37,26582,17861,,0,13,3,,21,2,1418804688,0
1956,Manager,Research & Development,55,Female,No,2,Medical,4,3,,0,58,6992,19187,,4,14,3,,23,3,1418804688,0
1957,Manager,Human Resources,56,Male,No,4,Life Sciences,4,2,,0,99,4022,19717,,6,14,3,,36,3,1418804688,0
1958,Research Scientist,Research & Development,40,Male,No,2,Life Sciences,3,3,,0,74,8532,3544,,9,16,3,,6,3,1418804688,0
1959,Healthcare Representative,Research & Development,34,Male,No,3,Life Sciences,4,4,,0,86,5494,8500,,0,11,3,,10,2,1418804688,0
1960,Research Scientist,Research & Development,40,Male,No,3,Life Sciences,3,4,,0,98,22455,4661,,1,13,3,,9,3,1418804688,0
1961,Sales Executive,Sales,41,Female,No,3,Marketing,3,1,,0,66,4297,4103,,0,17,3,,10,3,1418804688,0
1962,Research Scientist,Research & Development,35,Male,No,4,Life Sciences,3,3,,0,87,2690,4249,,1,11,3,,9,3,1418804688,0
1963,Manager,Human Resources,51,Male,No,3,Life Sciences,3,2,,0,84,17588,14026,,1,11,3,,33,3,1418804688,0
1964,Sales Executive,Sales,38,Female,No,2,Life Sciences,2,1,,0,31,19461,6893,,3,15,3,,11,3,1418804688,0
1965,Sales Executive,Sales,34,Female,No,2,Medical,3,1,,0,66,23553,6125,,1,12,3,,10,4,1418804688,0
1966,Laboratory Technician,Research & Development,25,Male,No,1,Medical,4,4,,0,67,9075,3669,,3,11,3,,7,2,1418804688,0
1967,Manufacturing Director,Research & Development,58,Female,Yes,4,Medical,3,1,,0,53,12023,10008,,7,14,3,,31,2,1418804688,0
1968,Laboratory Technician,Research & Development,40,Male,No,4,Life Sciences,2,2,,0,88,6762,2387,,3,22,4,,7,3,1418804688,0
1969,Sales Executive,Sales,36,Female,No,3,Marketing,1,1,,0,83,2261,4639,,2,16,3,,17,2,1418804688,0
1970,Manufacturing Director,Research & Development,48,Male,No,3,Life Sciences,4,4,,0,54,18706,7898,,1,11,3,,11,3,1418804688,0
1971,Sales Representative,Sales,27,Female,No,3,Medical,3,4,,0,98,6527,2534,,8,14,3,,5,3,1418804688,0
1972,Manufacturing Director,Research & Development,51,Female,No,2,Technical Degree,4,2,,0,82,24439,13142,,3,16,3,,29,2,1418804688,0
1973,Laboratory Technician,Research & Development,18,Female,No,3,Life Sciences,4,4,,0,97,19305,1611,,1,15,3,,0,4,1418804688,0
1974,Laboratory Technician,Research & Development,35,Female,No,3,Medical,4,4,,0,60,10846,5363,,0,12,3,,10,3,1418804688,0
1975,Sales Executive,Sales,27,Male,No,1,Life Sciences,4,4,,0,43,20392,5071,,3,20,4,,8,3,1418804688,0
1976,Sales Executive,Sales,55,Male,Yes,4,Marketing,1,3,,0,85,9277,13695,,6,17,3,,24,2,1418804688,0
1977,Manufacturing Director,Research & Development,56,Male,No,3,Life Sciences,4,2,,0,68,18235,13402,,4,12,3,,33,3,1418804688,0
1978,Research Scientist,Research & Development,34,Female,No,1,Technical Degree,1,3,,0,92,15891,2029,,1,20,4,,5,3,1418804688,0
1979,Healthcare Representative,Research & Development,40,Female,No,1,Medical,2,3,,0,89,13888,6377,,5,20,4,,15,3,1418804688,0
1980,Laboratory Technician,Research & Development,34,Male,No,3,Medical,2,3,,0,86,17491,5429,,4,13,3,,10,3,1418804688,0
1981,Sales Representative,Sales,31,Female,Yes,3,Life Sciences,3,4,,0,90,11882,2785,,7,14,3,,3,4,1418804688,0
1982,Sales Executive,Sales,35,Female,Yes,4,Marketing,4,3,,0,67,23288,4614,,0,18,3,,5,2,1418804688,0
1983,Research Scientist,Research & Development,38,Male,No,3,Life Sciences,4,3,,0,57,15748,2610,,1,11,3,,4,3,1418804688,0
1984,Healthcare Representative,Research & Development,34,Female,No,4,Technical Degree,3,4,,0,98,6163,6687,,1,11,3,,14,4,1418804688,0
1985,Sales Executive,Sales,28,Male,No,3,Life Sciences,3,1,,0,48,24232,4724,,1,11,3,,5,3,1418804688,0
1986,Manufacturing Director,Research & Development,31,Male,Yes,4,Medical,4,3,,0,98,21057,6179,,1,15,3,,10,2,1418804688,0
1987,Sales Executive,Sales,39,Male,No,4,Life Sciences,1,4,,0,44,3567,6120,,3,12,3,,8,4,1418804688,0
1988,Sales Executive,Sales,51,Male,No,3,Marketing,2,2,,0,52,15395,10596,,2,11,3,,14,3,1418804688,0
1989,Research Scientist,Research & Development,41,Female,No,3,Life Sciences,4,4,,0,75,13953,5467,,3,14,3,,12,2,1418804688,0
1990,Research Scientist,Research & Development,37,Male,No,1,Life Sciences,3,3,,0,54,5182,2996,,7,15,3,,8,3,1418804688,0
1991,Sales Executive,Sales,33,Male,No,1,Life Sciences,2,4,,0,61,19293,9998,,6,13,3,,8,4,1418804688,0
1992,Sales Executive,Sales,32,Male,No,1,Marketing,3,2,,0,36,20497,4078,,0,13,3,,4,2,1418804688,0
1993,Healthcare Representative,Research & Development,39,Male,No,2,Life Sciences,3,3,,0,71,3449,10920,,3,21,4,,13,3,1418804688,0
1994,Sales Executive,Sales,25,Male,No,1,Life Sciences,1,3,,0,93,12477,6232,,2,11,3,,6,2,1418804688,0
1995,Manufacturing Director,Research & Development,52,Female,No,2,Medical,4,3,,0,59,9731,13247,,2,11,3,,24,2,1418804688,0
1996,Research Scientist,Research & Development,43,Female,No,3,Medical,1,3,,0,73,20003,4081,,1,14,3,,20,1,null,0
1997,Sales Executive,Sales,27,Female,No,3,Marketing,4,4,,0,98,7100,5769,,1,11,3,,6,3,1418804688,0
1998,Research Scientist,Research & Development,27,Female,Yes,4,Life Sciences,4,3,,0,51,25681,2394,,1,13,3,,8,3,1418804688,0
1999,Research Scientist,Research & Development,26,Male,No,1,Medical,1,4,,0,36,4050,3904,,0,12,3,,5,3,1418804688,0
2000,Manager,Human Resources,42,Female,No,3,Human Resources,3,1,,0,31,16616,16799,,0,14,3,,21,3,1418804688,0
2001,Laboratory Technician,Research & Development,52,Female,No,4,Other,3,1,,0,54,17363,2950,,9,13,3,,12,1,1418804688,0
2002,Laboratory Technician,Research & Development,37,Female,No,3,Medical,1,3,,0,94,19106,3629,,4,18,3,,8,3,1418804688,0
2003,Manufacturing Director,Research & Development,35,Male,No,2,Life Sciences,3,4,,0,60,19944,9362,,2,11,3,,10,3,1418804688,0
2004,Laboratory Technician,Research & Development,25,Male,No,3,Technical Degree,1,4,,0,81,4910,3229,,4,11,3,,7,2,1418804688,0
2005,Laboratory Technician,Research & Development,26,Male,No,3,Other,3,1,,0,100,23577,3578,,0,12,3,,8,3,1418804688,0
2006,Human Resources,Human Resources,29,Male,No,3,Other,2,1,,0,51,9769,7988,,1,13,3,,10,2,1418804688,0
2007,Laboratory Technician,Research & Development,49,Male,Yes,2,Life Sciences,1,1,,0,97,22710,4284,,3,20,4,,20,3,1418804688,0
2008,Healthcare Representative,Research & Development,29,Female,Yes,1,Other,3,4,,0,84,22930,7553,,0,12,3,,9,3,1418804688,0
2009,Research Director,Research & Development,54,Female,No,3,Medical,4,4,,0,54,5652,17328,,6,19,3,,29,2,1418804688,0
2010,Research Director,Research & Development,58,Female,No,3,Medical,4,1,,0,76,22456,19701,,3,21,4,,32,3,1418804688,0
2011,Research Director,Research & Development,55,Male,No,4,Medical,2,4,,0,81,12414,14732,,2,13,3,,31,4,1418804688,0
2012,Sales Executive,Sales,36,Female,No,4,Marketing,1,2,,0,99,20763,9278,,3,16,3,,15,3,1418804688,0
2013,Sales Representative,Sales,31,Female,Yes,4,Life Sciences,2,3,,0,50,16154,1359,,1,12,3,,1,3,1418804688,0
2014,Sales Executive,Sales,30,Female,No,4,Marketing,4,1,,0,73,12761,4779,,7,14,3,,8,3,1418804688,0
2015,Research Director,Research & Development,31,Female,No,5,Life Sciences,1,2,,0,93,8847,16422,,3,11,3,,9,4,1418804688,0
2016,Research Scientist,Research & Development,34,Male,No,4,Other,4,1,,0,91,20284,2996,,5,14,3,,10,3,1418804688,0
2017,Research Scientist,Research & Development,31,Female,Yes,3,Life Sciences,1,2,,0,34,22262,1261,,1,12,3,,1,4,1418804688,0
2018,Laboratory Technician,Research & Development,27,Male,No,1,Life Sciences,2,1,,0,91,7679,2099,,0,14,3,,6,4,1418804688,0
2019,Laboratory Technician,Research & Development,36,Male,No,4,Life Sciences,1,4,,0,37,22604,5810,,1,16,3,,10,2,1418804688,0
2020,Sales Executive,Sales,36,Female,No,4,Marketing,3,1,,0,98,13494,5647,,4,13,3,,11,2,1418804688,0
2021,Research Scientist,Research & Development,47,Male,No,3,Technical Degree,1,4,,0,74,10205,3420,,7,12,3,,17,2,1418804688,0
2022,Sales Representative,Sales,25,Male,Yes,2,Life Sciences,1,1,,0,68,15182,4400,,3,12,3,,6,3,1418804688,0
2023,Laboratory Technician,Research & Development,37,Male,No,2,Technical Degree,3,3,,0,84,25470,3500,,0,14,3,,7,1,1418804688,0
2024,Research Scientist,Research & Development,56,Female,No,2,Life Sciences,1,1,,0,90,10494,2066,,2,22,4,,5,4,1418804688,0
2025,Research Director,Research & Development,47,Female,No,4,Medical,1,3,,0,82,26703,17169,,3,19,3,,26,4,1418804688,0
2026,Sales Executive,Sales,24,Female,No,1,Medical,4,3,,0,42,15211,4162,,1,12,3,,5,3,1418804688,0
2027,Sales Executive,Sales,32,Male,No,5,Marketing,4,4,,0,97,23343,9204,,4,12,3,,7,2,1418804688,0
2028,Laboratory Technician,Research & Development,34,Female,No,3,Life Sciences,4,2,,0,86,3708,3294,,5,17,3,,7,2,1418804688,0
2029,Research Scientist,Research & Development,41,Male,No,5,Medical,2,3,,0,90,5561,2127,,2,12,3,,7,2,1418804688,0
2030,Laboratory Technician,Research & Development,40,Male,No,4,Other,3,3,,0,81,23099,3975,,3,11,3,,11,4,1418804688,0
2031,Sales Executive,Sales,31,Male,No,2,Life Sciences,1,4,,0,31,8386,10793,,1,18,3,,13,3,1418804688,0
2032,Sales Executive,Sales,46,Male,Yes,3,Marketing,1,4,,0,52,15986,10096,,4,11,3,,28,4,1418804688,0
2033,Laboratory Technician,Research & Development,39,Female,Yes,3,Life Sciences,1,1,,0,54,17181,3646,,2,23,4,,11,4,1418804688,0
2034,Manufacturing Director,Research & Development,31,Female,Yes,5,Life Sciences,3,2,,0,100,8931,7446,,1,11,3,,10,3,1418804688,0
2035,Healthcare Representative,Research & Development,45,Male,No,3,Medical,2,1,,0,95,19863,10851,,2,18,3,,24,3,1418804688,0
2036,Human Resources,Human Resources,31,Female,No,2,Medical,4,2,,0,96,24609,2109,,9,18,3,,8,3,1418804688,0
2037,Laboratory Technician,Research & Development,31,Male,Yes,3,Life Sciences,2,4,,0,94,21081,3722,,6,13,3,,7,1,1418804688,0
2038,Manufacturing Director,Research & Development,45,Male,No,3,Technical Degree,2,4,,0,55,14720,9380,,4,18,3,,10,4,1418804688,0
2039,Sales Executive,Sales,48,Male,No,3,Marketing,3,1,,0,96,24795,5486,,4,11,3,,15,3,1418804688,0
2040,Human Resources,Human Resources,34,Female,Yes,4,Technical Degree,1,3,,0,52,3072,2742,,1,15,3,,2,3,1418804688,0
2041,Research Director,Research & Development,40,Male,No,1,Medical,4,2,,0,55,25178,13757,,2,11,3,,16,3,1418804688,0
2042,Sales Executive,Sales,28,Male,No,3,Medical,4,1,,0,84,23490,8463,,0,18,3,,6,3,1418804688,0
2043,Laboratory Technician,Research & Development,44,Male,No,3,Life Sciences,3,3,,0,90,7973,3162,,3,14,3,,7,3,1418804688,0
2044,Research Director,Research & Development,53,Male,No,3,Medical,4,2,,0,39,19764,16598,,4,12,3,,35,2,1418804688,0
2045,Healthcare Representative,Research & Development,49,Male,No,4,Technical Degree,1,3,,0,96,21534,6651,,2,14,3,,20,2,1418804688,0
2046,Research Scientist,Research & Development,40,Male,No,3,Medical,3,3,,0,68,8045,2345,,2,14,3,,8,4,1418804688,0
2047,Research Scientist,Research & Development,44,Male,No,3,Life Sciences,4,2,,0,49,21158,3420,,1,13,3,,6,2,1418804688,0
2048,Sales Executive,Sales,33,Male,No,3,Medical,4,1,,0,54,17456,4373,,0,14,3,,5,3,1418804688,0
2049,Sales Executive,Sales,34,Male,No,3,Other,4,1,,0,81,15891,4759,,3,18,3,,15,3,1418804688,0
2050,Sales Executive,Sales,30,Male,No,1,Life Sciences,4,3,,0,96,2939,5301,,8,15,3,,4,2,1418804688,0
2051,Laboratory Technician,Research & Development,42,Female,No,2,Medical,1,4,,0,74,16458,3673,,1,13,3,,12,3,1418804688,0
2052,Sales Executive,Sales,44,Female,No,5,Marketing,1,3,,0,79,9282,4768,,7,12,3,,11,2,1418804688,0
2053,Research Scientist,Research & Development,30,Male,No,3,Technical Degree,3,3,,0,64,7152,1274,,1,13,3,,1,2,1418804688,0
2054,Research Scientist,Research & Development,57,Male,No,2,Life Sciences,2,3,,0,93,2721,4900,,0,24,4,,13,2,1418804688,0
2055,Healthcare Representative,Research & Development,49,Male,No,4,Life Sciences,3,2,,0,35,20948,10466,,3,14,3,,29,3,1418804688,0
2056,Research Director,Research & Development,34,Male,No,3,Medical,2,1,,0,71,11929,17007,,7,14,3,,16,2,1418804688,0
2057,Sales Representative,Sales,28,Male,Yes,3,Technical Degree,1,3,,0,92,15747,2909,,3,15,3,,5,4,1418804688,0
2058,Sales Executive,Sales,29,Female,Yes,3,Technical Degree,1,2,,0,51,17485,5765,,5,11,3,,7,1,1418804688,0
2059,Sales Executive,Sales,34,Female,Yes,4,Medical,1,2,,0,40,7815,4599,,0,23,4,,16,4,1418804688,0
2060,Sales Representative,Sales,35,Male,No,1,Life Sciences,4,3,,0,76,16192,2404,,1,13,3,,1,3,1418804688,0
2061,Laboratory Technician,Research & Development,24,Male,Yes,3,Medical,2,1,,0,89,16998,3172,,2,11,3,,4,2,1418804688,0
2062,Sales Representative,Sales,24,Female,No,2,Life Sciences,4,2,,0,78,7103,2033,,1,13,3,,1,3,1418804688,0
2063,Manufacturing Director,Research & Development,44,Male,No,1,Medical,2,3,,0,86,19719,10209,,5,18,3,,16,2,1418804688,0
2064,Sales Executive,Sales,29,Male,No,3,Life Sciences,3,3,,0,77,23757,8620,,1,14,3,,10,3,1418804688,0
2065,Human Resources,Human Resources,30,Male,No,3,Life Sciences,3,3,,0,46,15428,2064,,0,21,4,,6,4,1418804688,0
